name	scientificName	price	imageUrl	categoryName	company	route
ATACAND PLUS 16/12.5 MG 14 TABS.	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	116.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/atacand-plus-16-mg-125-mg-14-tablets-862117.jpg?v=1687635055	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	ASTRA ZENECA > HEALTHY FAMILY	ORAL.SOLID
ATACAND PLUS 32/25 MG 14 TABS.	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	179.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/atacand-plus-32-mg-25-mg-14-tablets-997412.jpg?v=1731669827	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	ASTRA ZENECA > HEALTHY FAMILY	ORAL.SOLID
ATOR 10 MG 7 TABS.	ATORVASTATIN	45.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/ator-10-mg-7-tablets-118304.jpg?v=1723906604	ANTIHYPERLIPIDEMIC.STATINS	EIPICO	ORAL.SOLID
ATOR 20 MG 10 F.C.TABS.	ATORVASTATIN	79.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ator-20-mg-10-tablets-713711.jpg?v=1687731997	ANTIHYPERLIPIDEMIC.STATINS	EIPICO	ORAL.SOLID
ATOR 40 MG 10 F.C.TABS.	ATORVASTATIN	106.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ator-40-mg-10-tablets-264359.jpg?v=1687731997	ANTIHYPERLIPIDEMIC.STATINS	EIPICO	ORAL.SOLID
AUGMENTIN 1 GM 14 F.C.TABS.	AMOXICILLIN+CLAVULANIC ACID	210.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/augmentin-1-gm-14-tablets-145727.jpg?v=1687635056	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > SMITHKLINE BEECHAM	ORAL.SOLID
AUGMENTIN 156 MG/5 ML SUSP. 80 ML	AMOXICILLIN+CLAVULANIC ACID	99.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/augmentin-312-mg-5-ml-suspension-80-ml-2375941.jpg?v=1758854698	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > BEECHAM GROUP	ORAL.LIQUID
AUGMENTIN 312 MG/5ML SUSP. 80 ML	AMOXICILLIN+CLAVULANIC ACID	120.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/augmentin-312-mg-5-ml-suspension-80-ml-2375941.jpg?v=1758854698	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > SMITHKLINE BEECHAM	ORAL.LIQUID
AUGMENTIN 625 MG 10 F.C.TABS.	AMOXICILLIN+CLAVULANIC ACID	117.00	https://demov2.egypt.dawatech.com/web/image/product.template/8811/image_1920	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > SMITHKLINE BEECHAM	ORAL.SOLID
AVARA 10 MG 30 F.C.TABS.	LEFLUNOMIDE	315.00	https://demov2.egypt.dawatech.com/web/image/product.template/4573/image_1920	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	SANOFI	ORAL.SOLID
AVARA 20 MG 30 F.C.TABS.	LEFLUNOMIDE	483.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/avara-20-mg-30-tablets-702207.jpg?v=1710536084	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	SANOFI	ORAL.SOLID
AVEROZOLID 600 MG 10 F.C.TAB.	LINEZOLID	231.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/averozolid-600-mg-10-tablets-716650.jpg?v=1687635062	ANTIBIOTIC.OXAZOLIDINONE	EL-OBOUR > AVERROES PHARMA-EGYPT	ORAL.SOLID
AZROLID 500 MG 3 F.C.TABS.	AZITHROMYCIN	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/azrolid-500-mg-3-tablets-495071.jpg?v=1712363057	ANTIBIOTIC.MACROLIDE	AMRIYA	ORAL.SOLID
AZROLID 500 MG 6 F.C.TABS.	AZITHROMYCIN	126.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/azrolid-500-mg-6-tablets-226918.jpg?v=1735326424	ANTIBIOTIC.MACROLIDE	AMRIYA	ORAL.SOLID
BABETONE SYRUP 120 ML	THYME+FENNEL+BEE PROPOLIS+ROSE HIP+HONEY BASE	35.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/babetone-syrup-120-ml-2908510.jpg?v=1758854201	COUGH PRODUCTS	AL ESRAA PHARMACEUTICAL OPTIMA	ORAL.LIQUID
BACLOFEN 25 MG 20 TABS.	BACLOFEN	42.00	https://demov2.egypt.dawatech.com/web/image/product.template/16675/image_1920	CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	MISR > AL DELTA PHARMACEUTICALS TRADING CO.	ORAL.SOLID
BENOX 0.4% EYE DROPS 10 ML	BENOXINATE	23.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/benox-04-eye-drops-10-ml-854283.jpg?v=1726767606	LOCAL ANAESTHETIC	EIPICO	EYE
BENZANIL GEL 80 GM	BENZYL ALCOHOL+BENZYL BENZOATE	35.00	https://demov2.egypt.dawatech.com/web/image/product.template/17105/image_1920	SCABICIDAL	EL NILE.	TOPICAL
BETASERC 16 MG 60 TABS.	BETAHISTINE	219.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/betaserc-16-mg-60-tablets-355801.jpg?v=1695227640	DIAMINE OXIDASE INHIBITOR.ANTI VERTIGO	ABBOTT LABORATORIES	ORAL.SOLID
BETASERC 24 MG 40 TABS.	BETAHISTINE	218.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/betaserc-24-mg-40-tablets-189687.jpg?v=1713667152	DIAMINE OXIDASE INHIBITOR	ABBOTT LABORATORIES	ORAL.SOLID
BETASERC 8 MG 100 TABS.	BETAHISTINE	160.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/betaserc-8-mg-100-tablets-490406.jpg?v=1707748520	DIAMINE OXIDASE INHIBITOR.ANTI VERTIGO	ABBOTT LABORATORIES	ORAL.SOLID
BETAVAL-C CREAM 20 GM	BETAMETHASONE+CLIOQUINOL	7.75	https://demov2.egypt.dawatech.com/web/image/product.template/18267/image_1920	GLUCOCORTICOID WITH ANTIFUNGAL	KAHIRA > ARAB DRUG COMPANY (ADCO)	TOPICAL
BETOPTIC 5MG/ML EYE DROPS 5 ML	BETAXOLOL	23.40	https://demov2.egypt.dawatech.com/web/image/product.template/17143/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	ALCON > NOVARTIS SCIENTIFIC OFFICE	EYE
BI-ALCOFAN 150 MG 30 TABS.	KETOPROFEN	24.75	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bi-alcofan-150-mg-30-tablets-715699.jpg?v=1687732104	NSAID.PROPIONIC ACID DERIVATIVES	ALEXANDRIA	ORAL.SOLID
BI-PROFENID 150 MG 20 SCORED TABS.	KETOPROFEN	13.20	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bi-profenid-150-mg-20-tablets-821404.jpg?v=1687635074	NSAID.PROPIONIC ACID DERIVATIVES	SANOFI	ORAL.SOLID
BILICHOL 24 CAPS.	BORNEOL+CAMPHENE+CINEOL+MENTHOL+MENTHONE+PINENE ( ALPHA & BETA )	32.00	https://demov2.egypt.dawatech.com/web/image/product.template/16111/image_1920	CHOLELITHIASIS	PHARCO	ORAL.SOLID
BILTRICIDE 600 MG 4 F.C.TABS.	PRAZIQUANTEL	33.00	https://demov2.egypt.dawatech.com/web/image/product.template/17861/image_1920	ANTIHELMINTHIC	ALEXANDRIA	ORAL.SOLID
BISADYL 5 MG 30 E.C.TABS.	BISACODYL	28.50	https://demov2.egypt.dawatech.com/web/image/product.template/18094/image_1920	LAXATIVE	AMRIYA	ORAL.SOLID
BISOCARD 10 MG 30 F.C.TAB.	BISOPROLOL FUMARATE	84.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bisocard-10-mg-30-tablets-422395.jpg?v=1715231550	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
BISOCARD 5 MG 30 F.C.TAB.	BISOPROLOL FUMARATE	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bisocard-5-mg-30-tablets-841418.jpg?v=1727830458	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
BISTOL 5 MG 20 F.C.TAB.	BISOPROLOL FUMARATE	34.00	https://demov2.egypt.dawatech.com/web/image/product.template/17282/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	HIKMA PHARMA	ORAL.SOLID
BLADOGRA XR 50 MG 30 F.C. TABS.	MIRABEGRON	357.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bladogra-50-mg-30-tablets-958483.jpg?v=1707401341	OVERACTIVE BLADDER	MULTI-APEX	ORAL.SOLID
BLOKIUM 50 MG 15 TAB.	ATENOLOL	7.00	https://demov2.egypt.dawatech.com/web/image/product.template/18668/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	MUP > ALMIRALL PRODES-SPAIN	ORAL.SOLID
BRAVAMAX 200 MG 10 TABS.	MODAFINIL	122.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bravamax-200-mg-10-tablets-390696.jpg?v=1716978381	WAKEFULNESS-PROMOTING AGENT	CHEMIPHARM	ORAL.SOLID
BRINTELLIX 10 MG 14 F.C. TAB.	VORTIOXETINE	364.00	https://demov2.egypt.dawatech.com/web/image/product.template/3835/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	LUNDBECK > MULTIPHARMA	ORAL.SOLID
BRINTELLIX 20 MG 14 F.C. TAB.	VORTIOXETINE	573.00	https://demov2.egypt.dawatech.com/web/image/product.template/2108/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	LUNDBECK > MULTIPHARMA	ORAL.SOLID
BRISTAFLAM 100 MG  20 F.C.TABS.	ACECLOFENAC	102.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bristaflam-100-mg-20-tablets-298139.jpg?v=1707748632	NSAID.ACETIC ACID DERIVATIVES	SMITHKLINE BEECHAM	ORAL.SOLID
BRONCHO-VAXOM ADULTS 7MG 10 CAPS.	BACTERIAL LYSATE	217.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/broncho-vaxom-adults-10-capsules-484513.jpg?v=1730620898	IMMUNITY ENHANCER	MEMPHIS > OM-SWITZERLAND	ORAL.SOLID
BRONCHOPHANE SYRUP 125 ML	DEXTROMETHORPHAN+DIPHENHYDRAMINE+EPHEDRINE+GUAIFENESIN	24.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bronchophane-syrup-125-ml-842208.jpg?v=1732286239	ANTI-COUGH.ANTITUSSIVE AND EXPECTORANT	EIPICO	ORAL.LIQUID
BRUFEN 200 MG 30 TABS.	IBUPROFEN	48.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-200-mg-30-tablets-693043.jpg?v=1687635232	NSAID.PROPIONIC ACID DERIVATIVES	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN 400 MG 30 TABS.	IBUPROFEN	78.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-400-mg-30-tablets-449335.jpg?v=1687635232	NSAID.PROPIONIC ACID DERIVATIVES	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN 600 MG 30 TABS.	IBUPROFEN	99.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-600-mg-30-tablets-226069.jpg?v=1687635232	NSAID.PROPIONIC ACID DERIVATIVES	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN COLD 20 F.C. TABS.	IBUPROFEN+PSEUDOEPHEDRINE	54.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-cold-20-tablets-942680.jpg?v=1710449235	COLD PRODUCTS	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN FLU SUSP. 60 ML	IBUPROFEN+PSEUDOEPHEDRINE	34.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-flu-suspension-60-ml-926956.jpg?v=1707748630	COLD PRODUCTS	KAHIRA > ABBOTT LABORATORIES	ORAL.LIQUID
BUCCAZOLE 2% ORAL GEL 20 GM	MICONAZOLE	12.00	https://demov2.egypt.dawatech.com/web/image/product.template/18671/image_1920	ANTIFUNGALS.IMIDAZOLES	PHARCO	TOPICAL
BUSCOPAN 10 MG 20 SUGAR C.TABS.	HYOSCIN-N-BUTYLBROMID	56.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/buscopan-10-mg-20-tablets-321802.jpg?v=1687635239	ANTISPASMODIC	SERVIER > Opella Healthcare	ORAL.SOLID
CANDALKAN 16 MG 14 F.C.TABS.	CANDESARTAN CILEXETIL	60.00	https://demov2.egypt.dawatech.com/web/image/product.template/13024/image_1920	ANTIHYPERTENSIVE.ARBS	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDALKAN 4 MG 14 F.C.TABS.	CANDESARTAN CILEXETIL	40.00	https://demov2.egypt.dawatech.com/web/image/product.template/15197/image_1920	ANTIHYPERTENSIVE.ARBS	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDALKAN PLUS 16/12.5 MG 14 F.C.TABS.	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	74.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/candalkan-plus-16-mg-125-mg-14-tablets-327237.jpg?v=1725376700	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDALKAN PLUS 32/12.5 MG 14 F.C.TABS.	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	102.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/candalkan-plus-16-mg-125-mg-14-tablets-327237.jpg?v=1725376700	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDEURAZOLE 150 MG 2 CAPS.	FLUCONAZOLE	24.00	https://demov2.egypt.dawatech.com/web/image/product.template/17107/image_1920	ANTIFUNGALS.TRIAZOLES	TABUK PHARMACEUTICAL MANUFACTURING COMPANY > TABUK PHARMA	ORAL.SOLID
CANDICURE-D TOPICAL CREAM 15 GM	DIFLUCORTOLONE VALERATE+ISOCONAZOLE NITRATE	10.00	https://demov2.egypt.dawatech.com/web/image/product.template/18461/image_1920	ANTIFUNGAL WITH GLUCOCORTICOID	AL ESRAA PHARMACEUTICAL OPTIMA	TOPICAL
CAPOTEN 25 MG 20 TAB.	CAPTOPRIL	32.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/capoten-25-mg-20-tablets-903366.jpg?v=1687635127	ANTI-HYPERTENSIVE.ACE	SMITHKLINE BEECHAM	ORAL.SOLID
CAPOTEN 50 MG 10 TAB.	CAPTOPRIL	24.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/capoten-50-mg-10-tablets-891318.jpg?v=1728192097	ANTI-HYPERTENSIVE.ACE	SMITHKLINE BEECHAM	ORAL.SOLID
CARBAPEX 100 MG 30 CHEWABLE TABS.	CARBAMAZEPINE	19.50	https://demov2.egypt.dawatech.com/web/image/product.template/17629/image_1920	ANTI-EPILEPTIC.CARBOXAMIDES	MULTI-APEX	ORAL.SOLID
CARBAPEX 200 MG 30 TABS.	CARBAMAZEPINE	24.00	https://demov2.egypt.dawatech.com/web/image/product.template/17036/image_1920	ANTI-EPILEPTIC.CARBOXAMIDES	MULTI-APEX	ORAL.SOLID
CARBAPEX 200 MG CR 30 TABS.	CARBAMAZEPINE	81.00	https://demov2.egypt.dawatech.com/web/image/product.template/16511/image_1920	ANTI-EPILEPTIC.CARBOXAMIDES	MULTI-APEX	ORAL.SOLID
CARDIOTIMIDE 5 MG 20 TAB.	TORSEMIDE	34.00	https://demov2.egypt.dawatech.com/web/image/product.template/17204/image_1920	DIURETIC.LOOP	BIOPHARM EGYPT > ANDALOUS PHARMA	ORAL.SOLID
CARDIXIN 0.25 MG 40 TABS.	DIGOXINE	36.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cardixin-025-mg-40-tablets-4652180.jpg?v=1769006708	HEART FAILURE.CARDIOTONIC AGENTS	ALEXANDRIA	ORAL.SOLID
CARDURA 1 MG 21 TABS.	DOXAZOSIN	78.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cardura-1-mg-21-tablets-200609.jpg?v=1687635248	ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	PFIZER > VIATRIS EGYPT	ORAL.SOLID
CARDURA 4 MG 14 TABS.	DOXAZOSIN	80.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cardura-4-mg-14-tablets-209120.jpg?v=1687635248	ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	PFIZER > VIATRIS EGYPT	ORAL.SOLID
CARFALONE 25 MG 20 F.C.TABS.	EPLERENONE	132.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/carfalone-25-mg-20-tablets-896665.jpg?v=1728394223	ALDOSTERONE RECEPTOR ANTAGONIST	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CARNITOL 30% SYRUP 60 ML	L-CARNITINE	87.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/carnitol-30-syrup-60-ml-663742.jpg?v=1729744491	ANTIOXIDANT	GLOBAL NAPI PHARMACEUTICALS	ORAL.LIQUID
CARNIVITA FORTE 30 F.C. TAB.	L-CARNITINE L-TARTRATE+ZINC	177.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/carnivita-forte-30-tablets-397018.jpg?v=1687635252	ANTIOXIDANT	EVA PHARMA	ORAL.SOLID
CASODEX 50 MG 28 TABS.	BICALUTAMIDE	940.00	https://demov2.egypt.dawatech.com/web/image/product.template/812/image_1920	ANTINEOPLASTIC	ASTRA ZENECA	ORAL.SOLID
CATAFAST 50 MG 9 SACHET	DICLOFENAC POTASSIUM	72.00	https://demov2.egypt.dawatech.com/web/image/product.template/11744/image_1920	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	EFF
CATAFLAM 25 MG 20 SUGAR C.TABS.	DICLOFENAC POTASSIUM	34.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cataflam-25-mg-20-tablets-796507.jpg?v=1722245540	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	ORAL.SOLID
CATAFLAM 50 MG 20 SUGAR C.TABS.	DICLOFENAC POTASSIUM	86.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cataflam-50-mg-20-tablets-379761.jpg?v=1687732227	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	ORAL.SOLID
CEFOZON 1 GM VIAL	CEFOPERAZONE	48.00	https://demov2.egypt.dawatech.com/web/image/product.template/14217/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
CEFOZON 2GM VIAL	CEFOPERAZONE	62.00	https://demov2.egypt.dawatech.com/web/image/product.template/14905/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
CEFTRIAXONE SODIUM 1 GM I.M.VIAL (KAHIRA)	CEFTRIAXONE	29.00	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	KAHIRA	INJECTION
CEFTRIAXONE-EVA 1 GM I.M. VIAL	CEFTRIAXONE	74.00	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EVA PHARMA	INJECTION
CEFTRIAXONE-SANDOZ 1 GM I.M. VIAL	CEFTRIAXONE	95.00	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	PHARCO B > SANDOZ	INJECTION
CEFTRIAXONE-SEDICO 1 GM I.M. VIAL	CEFTRIAXONE	56.00	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	SEDICO	INJECTION
CELLCEPT 500 MG 50 TAB.	MYCOPHENOLATE MOFETIL	1460.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cellcept-500-mg-50-tablets-674286.jpg?v=1700307566	IMMUNOSUPPRESSANT	F.HOFFMAN LA ROCHE	ORAL.SOLID
CEPOREX 1 GM 8 TABLETS	CEFALEXIN	78.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/ceporex-1-gm-8-tablets-106543.jpg?v=1716978642	ANTIBIOTIC.CEPHALOSPORIN.FIRST-GENERATION	GLAXO SMITHKLINE	ORAL.SOLID
CEREBROMAP 200 MG 30 CAPS.	NAFTIDROFURYL	225.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cerebromap-200-mg-30-capsules-277373.jpg?v=1726767798	ANTI-ISCHEMIC	MULTI-APEX	ORAL.SOLID
CETAFEN 30 TABS.	IBUPROFEN+PARACETAMOL(ACETAMINOPHEN)	69.00	https://demov2.egypt.dawatech.com/web/image/product.template/17374/image_1920	NSAID.ANALGESIC	SIGMA > ASPIN PHARMACEUTICAL	ORAL.SOLID
CETRAK 10 MG 20 TABS.	CETIRIZINE	68.00	https://demov2.egypt.dawatech.com/web/image/product.template/12178/image_1920	ANTI-HISTAMINE.ANTI-ALLERGY	PHARCO	ORAL.SOLID
CEVAMOL 12 EFF. TAB.	PARACETAMOL(ACETAMINOPHEN)+VITAMIN C	59.00	https://demov2.egypt.dawatech.com/web/image/product.template/13130/image_1920	COLD PRODUCTS	CID	EFF
CHOLEROSE 10 MG 21 F.C.TABS.	ROSUVASTATIN	102.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cholerose-10-mg-21-tablets-841900.jpg?v=1698896694	ANTIHYPERLIPIDEMIC.STATINS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CHOLEROSE 20 MG 21 F.C. TABS.	ROSUVASTATIN	132.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cholerose-20-mg-21-tablets-929387.jpg?v=1731670372	ANTIHYPERLIPIDEMIC.STATINS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CHOLEROSE PLUS 10/10 MG 28 F.C.TABS.	EZETIMIBE+ROSUVASTATIN	172.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cholerose-plus-10-mg-10-mg-28-tablets-827599.jpg?v=1691500555	ANTIHYPERLIPIDEMIC.STATINS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CHOLEROSE PLUS 5/10 MG 28 F.C.TABS.	EZETIMIBE+ROSUVASTATIN	120.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cholerose-plus-10-mg-10-mg-28-tablets-827599.jpg?v=1691500555	ANTIHYPERLIPIDEMIC.STATINS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CIALIS 20 MG 2 F.C.TABS.	TADALAFIL	237.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cialis-20-mg-2-tablets-611209.jpg?v=1711581825	SEXUAL TONIC	ELI LILLY	ORAL.SOLID
CIALIS 20 MG 4 F.C.TABS.	TADALAFIL	474.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cialis-20-mg-4-tablets-210686.jpg?v=1687732230	SEXUAL TONIC	ELI LILLY	ORAL.SOLID
CIDAMEX 250 MG 20 TABS.	ACETAZOLAMIDE	60.00	https://demov2.egypt.dawatech.com/web/image/product.template/14751/image_1920	DIURETIC.CARBONIC ANHYDRASE INHIBITORS	CID	ORAL.SOLID
CIDOPHAGE 500 MG 10 TAB.	METFORMIN HYDROCHLORIDE	11.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cidophage-500-mg-500-tablets-344386.jpg?v=1718545686	ANTI-DIABETIC.SENSITIZERS.BIGUANIDE	CID	ORAL.SOLID
CINACALCET 30 MG 10 F.C.TAB.	CINACALCET	277.00	https://demov2.egypt.dawatech.com/web/image/product.template/3856/image_1920	CALCIMIMETIC	EGPI > PHARMACARE	ORAL.SOLID
CIPRAM 20 MG  28 TABS.	CITALOPRAM	232.00	https://demov2.egypt.dawatech.com/web/image/product.template/6346/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	H.LUNDBECK A/S DENMARK > MULTIPHARMA	ORAL.SOLID
CIPROCIN 0.3 % EYE OINT. 5 GM	CIPROFLOXACIN	21.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/ciprocin-03-eye-ointment-5-gm-5289640.jpg?v=1760730884	ANTIBIOTIC.QUINOLONE	EIPICO	EYE
CIPROFLOXACIN-AMRIYA 500 MG 10 F.C.TABS.	CIPROFLOXACIN	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ciprofloxacin-500-mg-10-tablets-518338.jpg?v=1687635258	ANTIBIOTIC.QUINOLONE	EUROPEAN EGYPTIAN PHARM. IND.	ORAL.SOLID
CIPROFLOXACIN-ORGANO 500 MG 10 F.C.TABS.	CIPROFLOXACIN	63.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ciprofloxacin-500-mg-10-tablets-518338.jpg?v=1687635258	ANTIBIOTIC.QUINOLONE	ORGANOPHARMA > ORGANO	ORAL.SOLID
CIPROFLOXACIN-ORGANO 750 MG 10 F.C.TABS.	CIPROFLOXACIN	89.00	https://demov2.egypt.dawatech.com/web/image/product.template/10502/image_1920	ANTIBIOTIC.QUINOLONE	ORGANOPHARMA > ORGANO	ORAL.SOLID
CIPROMAX 500 MG 10 F.C.TABS.	CIPROFLOXACIN	62.00	https://demov2.egypt.dawatech.com/web/image/product.template/14084/image_1920	ANTIBIOTIC.QUINOLONE	SPIMACO > SPIMACO-EGYPT	ORAL.SOLID
CITALO 40 MG 30 F.C.TAB.	CITALOPRAM	180.00	https://demov2.egypt.dawatech.com/web/image/product.template/6140/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	DELTA PHARMA	ORAL.SOLID
CITALOMEP 20 MG 7 F.C.TABS.	ESCITALOPRAM	53.00	https://demov2.egypt.dawatech.com/web/image/product.template/15925/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	MEPACO	ORAL.SOLID
CITAPRONEX 10 MG 14 F.C.TABS.	ESCITALOPRAM	70.00	https://demov2.egypt.dawatech.com/web/image/product.template/11977/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	CHEMIPHARM	ORAL.SOLID
